FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
mw16573.txt,http://www.na1.player1532.com,28,www.na1.player1532.com,22,0,com,56.07537362,0.785714286,0.5229071,0.042493513,3,2,0,0,0,10,0.357,5,0.179,0,0,0,2,0.071,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236682.txt,https://www.kurzurlaub.de,24,www.kurzurlaub.de,17,0,de,100,1,0.0326503,0.03800338,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2670,4830,1,kurzurlaub,100,100,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,66,3,4,320,0,29,1
486567.txt,https://www.grpva.com,20,www.grpva.com,13,0,com,100,1,0.5229071,0.054709551,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1172,9381,1,grpva,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,50,16,30,210,20,193,1
8034100.txt,https://fb-business-appeal-4066b.web.app/,40,fb-business-appeal-4066b.web.app,32,0,app,36.87047995,0.464285714,0.001502,0.040605202,3,1,0,0,0,23,0.575,4,0.1,0,0,0,5,0.125,1,59,78,1,fb-business-eal-4066bweb,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0
8063898.txt,https://attcom-102201.square.site/,34,attcom-102201.square.site,25,0,site,58.81846154,0.65,0.0017656,0.046644576,4,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,68,80,1,attcom-102201square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158739.txt,https://www.climate.com,22,www.climate.com,15,0,com,100,1,0.5229071,0.071336207,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1833,2482,1,climate,100,100,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,43,3,17,61,0,51,1
7950716.txt,https://upyq8ess.dreamwp.com/dkskat/,35,upyq8ess.dreamwp.com,20,0,com,37.74250441,0.5625,0.5229071,0.046897457,3,1,0,0,0,23,0.657,1,0.029,0,0,0,3,0.086,1,9,103,1,upyq8essdreamwpdkskat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8050912.txt,https://fb-business-appeal-57a8f.firebaseapp.com/,49,fb-business-appeal-57a8f.firebaseapp.com,40,0,com,46.68597561,0.388888889,0.5229071,0.050310078,3,1,0,0,0,32,0.653,3,0.061,0,0,0,6,0.122,1,108,8125,1,fb-business-appeal-57a8ffirebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
536450.txt,https://www.rewildingchile.org,29,www.rewildingchile.org,22,0,org,100,1,0.0799628,0.056548007,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1211,9381,1,rewildingchile,100,100,0,1,1,0,0,1,0,3,1,1,1,1,0,0,0,0,1,27,5,14,70,4,101,1
633856.txt,https://www.megcampbelldesigns.com,33,www.megcampbelldesigns.com,26,0,com,100,1,0.5229071,0.058693546,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,1054,3974,1,megcampbelldesigns,100,100,0,0,1,0,0,1,0,19,0,1,1,0,1,1,1,0,1,25,2,21,23,0,14,1
7960838.txt,https://s.id/tanaktualisierung,29,s.id,4,0,id,39.33209647,1,0.0014653,0.056592361,2,0,0,0,0,19,0.655,0,0,0,0,0,2,0.069,1,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw69670.txt,http://www.web-design.review,27,www.web-design.review,21,0,review,78.16224529,0.7,0.0000171,0.054501475,6,1,0,0,0,14,0.519,0,0,0,0,0,2,0.074,0,7,164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412683.txt,https://www.birding.in,21,www.birding.in,14,0,in,100,1,0.0050842,0.048837889,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,699,860,1,brdng,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,0,12,1
737040.txt,https://www.wcs.k12.va.us,24,www.wcs.k12.va.us,17,0,us,100,0.6,0.0045585,0.031554931,2,3,0,0,0,7,0.292,2,0.083,0,0,0,3,0.125,1,1020,6691,1,wcsk12va,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,19,7,51,81,1,43,1
624353.txt,https://www.jaysonjewelers.com,29,www.jaysonjewelers.com,22,0,com,100,1,0.5229071,0.058583636,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1069,7629,1,jaysonjewelers,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,44,17,30,56,0,19,1
mw5jan1038.txt,http://www.thenaijatimes.com,27,www.thenaijatimes.com,21,0,com,76.47058824,1,0.5229071,0.063894905,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222075.txt,https://www.paulox.net,21,www.paulox.net,14,0,net,100,1,0.0384199,0.054299403,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,247,774,1,paulox,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,26,0,31,1
455490.txt,https://www.ci.quartzsite.az.us,30,www.ci.quartzsite.az.us,23,0,us,100,0.6875,0.0045585,0.050323538,2,3,0,0,0,15,0.5,0,0,0,0,0,3,0.1,1,1051,427,1,ciqartzsiteaz,0,0,1,1,1,0,0,0,3,0,1,1,0,1,0,0,1,0,1,31,11,45,11,84,21,1
173691.txt,https://www.videogameconsolelibrary.com,38,www.videogameconsolelibrary.com,31,0,com,100,1,0.5229071,0.064158718,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,593,1080,1,videogamensolelibrary,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,18,4,5,156,0,164,1
120236.txt,https://www.abmp.com,19,www.abmp.com,12,0,com,100,1,0.5229071,0.061035423,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,551,4540,1,abmp,100,100,1,0,1,0,0,1,0,3,0,1,0,1,0,0,1,0,1,11,14,22,84,0,30,1
776648.txt,https://www.satcentrum.com,25,www.satcentrum.com,18,0,com,100,1,0.5229071,0.066507272,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1513,680,1,satcentrum,100,100,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,13,4,7,121,1,22,1
8054378.txt,https://support-management-76454.web.app/,41,support-management-76454.web.app,32,0,app,47.73319129,0.571428571,0.001502,0.045707075,3,1,0,0,0,23,0.561,5,0.122,0,0,0,5,0.122,1,66,172,1,support-management-76454web,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0
162536.txt,https://www.ladbs.org,20,www.ladbs.org,13,0,org,100,1,0.0799628,0.056778408,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1882,4271,1,ladbs,100,100,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,30,6,7,206,6,59,1
66145.txt,https://www.phenoapps.org,24,www.phenoapps.org,17,0,org,100,1,0.0799628,0.05907651,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,165,634,1,phenoapps,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,4,11,7,0,12,1
8045012.txt,https://www.faewood.com,23,www.faewood.com,15,0,com,90.08264463,1,0.5229071,0.066854619,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,9,99,1,faewood,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7955770.txt,https://maidlier.godaddysites.com/,33,maidlier.godaddysites.com,25,0,com,72.29892615,0.619047619,0.5229071,0.059420343,3,1,0,0,0,23,0.697,0,0,0,0,0,2,0.061,1,30,115,1,maidliergodaddysites,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
8080059.txt,http://www.amazceczm-co-jp.amazaeocn.50220.top/,47,www.amazceczm-co-jp.amazaeocn.50220.top,39,0,top,26.44897959,0.483870968,0.0002752,0.052049801,3,3,0,0,0,25,0.532,5,0.106,0,0,0,6,0.128,0,2,537,0,0,3.225806452,3.225806452,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
103027.txt,https://www.suganthan.com,24,www.suganthan.com,17,0,com,100,1,0.5229071,0.058910715,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2175,9381,1,suganthan,100,100,1,1,1,0,0,1,0,6,0,1,1,1,0,0,0,0,0,151,3,8,53,0,61,1
mw49727.txt,http://www.registroinformado.bar,31,www.registroinformado.bar,25,0,bar,59.08060194,1,0.0000383,0.06307981,3,1,0,0,0,19,0.613,0,0,0,0,0,1,0.032,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456012.txt,https://www.canalsocietynj.org,29,www.canalsocietynj.org,22,0,org,100,1,0.0799628,0.063520224,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,364,735,1,canalsocietynj,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,9,15,42,0,7,1
536549.txt,https://www.appliancerepairhoboken.com,37,www.appliancerepairhoboken.com,30,0,com,100,1,0.5229071,0.063011144,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,504,2147,1,appliancerepairhoboken,100,100,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,16,9,10,43,1,46,1
561137.txt,https://www.montraykreyol.org,28,www.montraykreyol.org,21,0,org,100,1,0.0799628,0.061657827,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1784,3546,1,montraykreyol,100,100,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,60,24,26,464,4,37,1
454492.txt,https://www.driv.de,18,www.driv.de,11,0,de,100,1,0.0326503,0.039319492,2,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1943,9381,1,riv,75,75,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,33,29,42,83,0,180,1
580121.txt,https://www.lathiskitchen.org,28,www.lathiskitchen.org,21,0,org,100,1,0.0799628,0.057650134,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,456,6486,1,lathiskitchen,100,100,0,1,1,0,0,1,0,8,1,1,1,1,0,0,0,0,1,11,7,8,47,0,45,1
mw23009.txt,http://www.tradeadspace.info,27,www.tradeadspace.info,21,0,info,70.17463235,1,0.0075051,0.059340326,4,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388763.txt,https://www.michaelsnewyork.com,30,www.michaelsnewyork.com,23,0,com,100,1,0.5229071,0.059909009,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,5933,14115,1,michaelsnewyork,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,39,4,17,23,0,27,1
15571.txt,https://www.itnews.com.au,24,www.itnews.com.au,17,0,au,100,0.7,0.0100856,0.065039626,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1690,31418,1,itnewscom,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,63,4,12,169,1,64,1
7788859.txt,http://con2dapps.com,19,con2dapps.com,13,0,com,77.09213863,0.666666667,0.5229071,0.057029599,3,0,0,0,0,10,0.526,1,0.053,0,0,0,1,0.053,0,2,2551,1,n2dapps,77.77777778,77.77777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
99607.txt,https://www.wise-qatar.org,25,www.wise-qatar.org,18,0,org,100,0.6,0.0799628,0.060500637,3,1,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,1898,7061,1,wise-qatar,100,100,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,28,26,28,239,27,246,1
26328.txt,https://www.nhregister.com,25,www.nhregister.com,18,0,com,100,1,0.5229071,0.063508962,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2462,16123,1,nhregister,100,100,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,168,4,15,188,1,44,1
140004.txt,https://www.deathmetal.org,25,www.deathmetal.org,18,0,org,100,1,0.0799628,0.064608717,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,194,1879,1,deathmetal,100,100,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,14,1,4,56,0,51,1
540991.txt,https://www.lighthouse-fotografie.de,35,www.lighthouse-fotografie.de,28,0,de,100,0.523809524,0.0326503,0.055271953,2,1,0,0,0,21,0.6,0,0,0,0,0,2,0.057,1,760,1198,1,lighthouse-fotografie,100,100,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,16,9,16,20,0,9,1
63176.txt,https://www.bitcliq.com,22,www.bitcliq.com,15,0,com,100,1,0.5229071,0.055202757,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,2258,18228,1,bitcliq,100,100,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,26,25,25,38,5,21,1
oph07214.txt,http://bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhm.ipfs.dweb.link/,82,bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhm.ipfs.dweb.link,74,0,link,11.05429754,0.260869565,0.0003306,0.03795834,4,2,0,0,0,64,0.78,7,0.085,0,0,0,4,0.049,0,9,91,1,bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhmipfsdweb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8065252.txt,http://dorainsurance.com/auth.php?md=rougtfxanjhlhnskbpqm&rougtfxanjhlhnskbpqm,78,dorainsurance.com,17,0,com,20.11505654,1,0.5229071,0.046000025,3,0,0,0,0,65,0.833,0,0,1,1,0,4,0.077,0,11,86,1,dorainsuranceauthphp?md=rougtfxanjhlhnskbpqm&rougtfxanjhlhnskbpqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222266.txt,https://www.nafdac.gov.ng,24,www.nafdac.gov.ng,17,0,ng,100,0.7,0.0003306,0.053747134,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,1153,6565,1,afdacgov,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,19,38,34,129,1,155,1
549474.txt,https://www.deroosschoenen.nl,28,www.deroosschoenen.nl,21,0,nl,100,1,0.0082003,0.069909646,2,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1543,1914,1,deroosschoee,0,0,1,1,1,0,0,1,0,4,0,0,0,1,0,1,1,0,1,28,12,22,288,1,306,1
645618.txt,https://www.caminitospanishschool.com,36,www.caminitospanishschool.com,29,0,com,100,1,0.5229071,0.065006877,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,456,2001,1,caminitospanishschool,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,26,9,8,45,0,51,1
8066994.txt,https://objectstorage.eu-frankfurt-1.oraclecloud.com/n/frqb89kadgqt/b/56657483933/o/microsoftonline.htm,103,objectstorage.eu-frankfurt-1.oraclecloud.com,44,0,com,36.19529086,0.375,0.5229071,0.047731455,3,2,0,0,0,69,0.67,14,0.136,0,0,0,12,0.117,1,2,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420374.txt,https://www.eggcreatives.com,27,www.eggcreatives.com,20,0,com,100,1,0.5229071,0.064404202,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1689,2606,1,eggcreatives,100,100,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,20,42,0,0,238,1
mw10637.txt,http://www.multipoolminer.io,27,www.multipoolminer.io,21,0,io,94.73279508,1,0.0129268,0.061659393,2,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567204.txt,https://www.lambmessianicmusic.com,33,www.lambmessianicmusic.com,26,0,com,100,1,0.5229071,0.063519765,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,815,847,1,lambmessianicmusic,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,43,3,5,0,9,1,1
8063891.txt,https://ennsttsqau.square.site/,31,ennsttsqau.square.site,22,0,site,62.09126842,0.647058824,0.0017656,0.056328329,4,1,0,0,0,20,0.645,0,0,0,0,0,3,0.097,1,68,80,1,ennsttsqausquare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
508971.txt,https://www.interior.gob.cl,26,www.interior.gob.cl,19,0,cl,100,0.75,0.0012193,0.065131286,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,678,491,1,interiorgob,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33,4,12,68,9,46,1
mw56594.txt,http://www.zelmao.ga,19,www.zelmao.ga,13,0,ga,64,1,0.0002256,0.05874421,2,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,20,207,1,zelmao,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178041.txt,https://www.ernstings-family.de,30,www.ernstings-family.de,23,0,de,100,0.625,0.0326503,0.052029462,2,1,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,5028,664,1,ernstings-family,100,100,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,16,1,9,152,0,92,1
729592.txt,https://www.toa.jp,17,www.toa.jp,10,0,jp,100,1,0.0230451,0.061160171,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,408,1166,1,toa,100,100,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16,9,12,79,1,3,1
oph08120.txt,http://1636365.com/assets/@popperjs.36402333.js/assets/@ctrl.fd318bfa.js/assets/@ctrl.b082b0c1.js/assets/@vueuse.7ab573ac.js/,125,1636365.com,11,0,com,6.940373998,1,0.5229071,0.039515114,3,0,0,0,0,69,0.552,27,0.216,0,0,0,22,0.176,0,86,266643,1,1636365assets@popperjs36402333jsassets@ctrlfd318bfajsassets@ctrlb082b0c1jsassets@vueuse7ab573acjs,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,63,67,0,1,0
640243.txt,https://www.primitivourbano.com.ar,33,www.primitivourbano.com.ar,26,0,ar,100,0.842105263,0.0020445,0.0622985,2,2,0,0,0,19,0.576,0,0,0,0,0,2,0.061,1,547,1032,1,primitivourbnocom,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,16,31,25,48,0,28,1
32911.txt,https://www.illinoislottery.com,30,www.illinoislottery.com,23,0,com,100,1,0.5229071,0.063938305,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,3035,591,1,illinoislottery,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,59,2,7,127,1,15,1
mw56250.txt,http://www.suxjweyfb.gq,22,www.suxjweyfb.gq,16,0,gq,43.48290598,1,0.000053,0.027663527,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,20,210,1,suxjweyfb,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712351.txt,https://www.visus.uni-stuttgart.de,33,www.visus.uni-stuttgart.de,26,0,de,100,0.526315789,0.0326503,0.048874324,2,2,0,0,0,18,0.545,0,0,0,0,0,3,0.091,1,1391,1174,1,visusuni-stuttgart,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,38,6,9,120,1,132,1
mw78771.txt,http://www.rebelthumb.net,24,www.rebelthumb.net,18,0,net,72.24489796,1,0.0384199,0.054105023,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,15,155,1,rebelthumb,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw45832.txt,http://www.hujgsks.com,21,www.hujgsks.com,15,0,com,64.46280992,1,0.5229071,0.043561236,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563988.txt,https://www.bojeux.com,21,www.bojeux.com,14,0,com,100,1,0.5229071,0.053894554,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,855,512,1,bojeux,100,100,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,38,6,13,1,3,6,1
8028978.txt,http://inviosped-titolare.com/,29,inviosped-titolare.com,22,0,com,58.42615882,0.555555556,0.5229071,0.064322265,3,0,0,0,0,20,0.69,0,0,0,0,0,2,0.069,0,3,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113757.txt,https://www.fremont.k12.ca.us,28,www.fremont.k12.ca.us,21,0,us,100,0.714285714,0.0045585,0.049977512,2,3,0,0,0,11,0.393,2,0.071,0,0,0,3,0.107,1,22194,5809,1,fremontk12ca,0,0,0,0,1,1,0,0,1,73,0,1,1,0,1,0,1,0,1,89,68,359,355,0,141,1
7811659.txt,https://superrefund183798.firebaseapp.com/,41,superrefund183798.firebaseapp.com,33,0,com,61.02817598,0.620689655,0.5229071,0.045287256,3,1,0,0,0,25,0.61,6,0.146,0,0,0,2,0.049,1,4,520,1,superrefund183798firebaseapp,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0
8068254.txt,http://www.amazon.co.jp.infotoop.shop/,38,www.amazon.co.jp.infotoop.shop,30,0,shop,47.9947403,0.428571429,0.0004041,0.060229722,4,4,0,0,0,22,0.579,0,0,0,0,0,5,0.132,0,11,89,1,amazoncojpinfotoop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw16487.txt,http://www.fatura-sorgu.com,26,www.fatura-sorgu.com,20,0,com,68.61213235,0.583333333,0.5229071,0.060172743,3,1,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,9,42,1,fatura-sorgu,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027863.txt,https://bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5ia.ipfs.dweb.link/,82,bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5ia.ipfs.dweb.link,74,0,link,11.02118335,0.289855072,0.0003306,0.036491293,4,2,0,0,0,64,0.78,7,0.085,0,0,0,3,0.037,1,527,21423,1,bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5iaipfsdweb,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,6,0,0,1,0
687504.txt,https://www.affenknecht.com,26,www.affenknecht.com,19,0,com,100,1,0.5229071,0.057551087,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1617,9458,1,affenknecht,100,100,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,66,9,12,24,19,239,1
172433.txt,https://www.qlife.org.au,23,www.qlife.org.au,16,0,au,100,0.666666667,0.0100856,0.054023521,2,2,0,0,0,9,0.391,0,0,0,0,0,2,0.087,1,1879,425,1,qlifeorg,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,34,1,9,42,0,24,1
7815226.txt,https://tiny.one/ing9488,23,tiny.one,8,0,one,52.94117647,1,0.0002052,0.045426804,3,0,0,0,0,10,0.435,3,0.13,0,0,0,2,0.087,1,13,155,1,tinying948,0,90.90909091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
525046.txt,https://www.shopperpoints.co.uk,30,www.shopperpoints.co.uk,23,0,uk,100,0.875,0.028555,0.059334045,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,482,1780,1,shopperpointsco,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,27,8,12,69,0,72,1
75372.txt,https://www.toshiba.co.uk,24,www.toshiba.co.uk,17,0,uk,100,0.8,0.028555,0.061156292,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,934,1972,1,toshibaco,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,51,6,19,33,8,94,1
129376.txt,https://www.dermala.com,22,www.dermala.com,15,0,com,100,1,0.5229071,0.069404331,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,8241,32044,1,dermala,100,100,1,0,1,1,0,1,0,22,0,1,1,1,1,1,1,0,1,126,28,88,156,28,117,1
520897.txt,https://www.panitikan.com.ph,27,www.panitikan.com.ph,20,0,ph,100,0.769230769,0.0004928,0.058663387,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,688,4232,1,anitikancom,0,0,1,0,1,0,0,1,28,2,0,1,0,0,0,0,0,0,1,12,14,31,124,4,111,1
799111.txt,https://www.quiltfolk.com,24,www.quiltfolk.com,17,0,com,100,1,0.5229071,0.049616455,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2263,6953,1,quiltfolk,100,100,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,28,56,52,149,2,156,1
7501987.txt,https://roundcube-updatealx.web.app/,35,roundcube-updatealx.web.app,27,0,app,38.64393494,0.434782609,0.001502,0.049872356,3,1,0,0,0,24,0.686,0,0,0,0,0,3,0.086,1,2,27588,1,roundcube-updatealxweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
8027820.txt,https://dev-sistemaitauenlinea.pantheonsite.io/,46,dev-sistemaitauenlinea.pantheonsite.io,38,0,io,57.4401591,0.542857143,0.0129268,0.06366226,2,1,0,0,0,35,0.761,0,0,0,0,0,3,0.065,1,141,161,1,dev-sistemaitauenlineapantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
